Available from: "http://www.isa.ulisboa.pt/proj/clipick/climaterequest_fast.php?ar=5&lat=38.7087&lon=-9.1849&mod=hisafe&fmt=csv&tspan=d&sd=01&sm=01&sy=1981&ed=31&em=12&ey=2010&dts=knmievaluation"
Day,Month,Year,tasmax,tasmin,hurs,evspsbl,rsds,pr,sfcWind,VPD,
24,1,1988,15.46,12.61,93.96,0.62,2.12,2.77,7.36,0.04567739425943129,
25,1,1988,14.63,13.50,96.79,0.35,0.16,22.16,6.27,0.05826383156166903,
26,1,1988,15.01,13.85,95.99,0.80,1.44,12.31,8.38,0.21663630404315448,
27,1,1988,14.92,11.76,84.18,1.63,7.53,9.20,6.55,0.17407324063169738,
28,1,1988,14.42,9.97,86.47,0.86,5.21,3.77,3.93,0.08711277006978668,
29,1,1988,15.24,10.78,93.54,0.56,0.95,22.53,7.96,0.32441158862135544,
30,1,1988,14.70,9.70,74.84,1.54,8.45,0.04,5.16,0.21443170379971144,
31,1,1988,15.39,10.42,84.03,1.10,8.19,0.23,4.16,0.2591132189339256,
1,2,1988,14.90,9.95,80.16,1.31,5.13,3.50,5.93,0.2733665126203121,
2,2,1988,13.55,8.40,77.25,0.99,6.49,0.07,2.29,0.18223511007551307,
3,2,1988,14.72,8.08,85.30,0.96,5.26,2.13,5.29,0.17157054538884609,
4,2,1988,15.07,10.97,87.27,1.12,6.80,2.95,4.52,0.20479479294288327,
5,2,1988,14.69,12.99,85.43,0.97,4.45,0.64,5.20,0.294557394473823,
6,2,1988,13.42,7.71,74.95,1.95,9.57,2.99,7.78,0.24586806682668472,
7,2,1988,12.52,6.16,77.60,1.03,7.01,0.09,3.99,0.1431882396360995,
8,2,1988,13.39,5.96,87.28,0.57,5.29,0.17,2.33,0.12991105003192738,
9,2,1988,14.23,9.70,89.77,0.72,5.18,0.46,3.07,0.27006225094258407,
10,2,1988,13.12,5.99,75.80,1.16,7.48,0.00,3.27,0.19790565653891623,
11,2,1988,12.65,5.02,81.55,0.86,5.93,0.09,2.88,0.21970680983865554,
12,2,1988,14.35,6.88,81.53,1.42,13.69,1.17,2.01,0.17194760198411796,
13,2,1988,15.37,5.26,85.54,1.25,14.26,0.01,1.93,0.3491995619545958,
14,2,1988,20.00,9.16,77.12,1.87,13.33,0.20,6.78,0.10891218448616757,
15,2,1988,13.06,8.91,90.91,1.07,1.56,19.87,7.04,0.08678378618295968,
16,2,1988,12.62,8.53,92.58,0.49,3.24,2.28,4.96,0.1819305242607201,
17,2,1988,15.31,6.91,85.22,1.23,12.24,0.00,4.06,0.24176466777501893,
18,2,1988,16.95,6.58,81.34,1.54,15.47,0.00,3.60,0.2765234780883121,
19,2,1988,17.68,6.10,79.01,1.66,15.25,0.00,3.57,0.2458090695884314,
20,2,1988,17.39,6.20,81.18,1.45,14.58,0.00,2.78,0.1638221401894262,
21,2,1988,15.56,6.75,86.76,0.80,6.53,0.27,3.87,0.24173491866016805,
22,2,1988,16.02,8.94,81.72,0.60,3.52,0.16,3.27,0.2902831398460255,
23,2,1988,18.13,7.49,78.94,1.66,14.99,0.00,3.57,0.3406853871585227,
24,2,1988,18.20,6.78,74.98,1.84,16.87,0.00,3.27,0.4151394603092504,
25,2,1988,15.69,5.24,65.48,2.08,17.53,0.00,4.61,0.41848513837929857,
26,2,1988,12.63,3.38,59.45,2.07,17.69,0.00,5.29,0.4532054436159465,
27,2,1988,11.07,0.61,50.50,2.17,18.48,0.00,6.64,0.3549561808226578,
28,2,1988,12.61,2.72,65.07,1.69,17.41,0.00,3.65,0.3629599624490254,
29,2,1988,13.88,1.62,65.16,1.70,18.17,0.00,4.28,0.4426472413476409,
1,3,1988,13.06,3.09,57.51,1.95,18.52,0.00,6.10,0.3768039547265106,
2,3,1988,15.05,3.62,66.80,1.52,14.92,0.00,4.18,0.12336213735213253,
3,3,1988,12.13,7.67,89.04,0.93,6.74,3.88,4.71,0.28619767118635153,
4,3,1988,13.71,6.52,75.19,1.86,13.28,2.49,5.40,0.3867602625125337,
5,3,1988,12.91,4.43,63.78,2.12,18.93,0.00,6.67,0.3692065976541783,
6,3,1988,14.25,3.34,66.28,1.87,19.09,0.00,4.12,0.3116147176084012,
7,3,1988,16.30,5.29,74.69,1.69,18.98,0.00,4.15,0.3239265979599073,
8,3,1988,17.80,5.19,75.07,1.62,19.10,0.00,2.33,0.3493325192405483,
9,3,1988,19.20,5.66,74.73,1.70,19.42,0.01,2.52,0.36284273124060484,
10,3,1988,19.32,6.48,74.28,1.72,19.54,0.01,2.41,0.4574726255454463,
11,3,1988,19.46,5.98,67.43,1.77,20.11,0.00,3.03,0.4598791825082065,
12,3,1988,19.23,5.69,66.79,1.70,20.38,0.00,2.75,0.47687005920594616,
13,3,1988,19.07,6.91,66.17,1.23,13.64,0.00,2.29,0.33168091325558646,
14,3,1988,17.00,7.21,74.79,1.30,20.35,0.00,4.80,0.25009570483756827,
15,3,1988,16.12,7.92,80.70,0.80,10.18,0.16,3.37,0.2880791511560481,
16,3,1988,16.51,9.93,79.07,1.06,13.05,0.11,3.29,0.3280863310736475,
17,3,1988,19.20,9.15,77.88,1.42,19.69,0.05,3.11,0.2973126522426539,
18,3,1988,21.44,6.35,80.50,1.33,20.18,0.02,1.90,0.2719765759061439,
19,3,1988,20.48,8.42,82.22,1.27,20.89,0.05,1.40,0.2139865509375034,
20,3,1988,17.95,8.53,84.72,1.04,19.88,0.06,1.87,0.23446094715577637,
21,3,1988,16.73,8.68,82.59,1.46,12.84,4.03,4.44,0.336448304456905,
22,3,1988,16.57,7.85,74.40,1.45,17.37,0.00,3.91,0.35463847195676035,
23,3,1988,21.62,8.88,77.96,1.57,21.58,0.00,4.72,0.3850529523504911,
24,3,1988,23.36,8.79,77.52,1.59,21.90,0.02,2.50,0.43314347502032136,
25,3,1988,22.87,9.59,74.63,1.43,22.22,0.02,1.90,0.42658503484701193,
26,3,1988,22.36,8.45,73.99,1.18,22.51,0.03,3.01,0.355076002218055,
27,3,1988,18.93,8.22,75.35,0.83,22.45,0.00,4.27,0.43894628211621955,
28,3,1988,18.82,10.23,70.71,0.78,23.18,0.00,6.16,0.432503611829236,
29,3,1988,19.26,9.92,71.38,0.78,22.53,0.13,6.56,0.4560895109996109,
30,3,1988,15.75,8.32,64.68,0.64,15.13,0.01,5.29,0.36429096687269613,
31,3,1988,16.62,8.22,72.56,0.54,13.79,0.02,4.72,0.40740988155575375,
1,4,1988,16.88,7.40,69.03,0.71,22.93,0.00,5.16,0.39779028495625246,
2,4,1988,15.15,9.82,69.69,0.80,14.82,0.75,6.17,0.33638553997782294,
3,4,1988,13.77,8.46,72.25,0.75,13.55,1.09,6.04,0.3182210131509421,
4,4,1988,14.37,7.74,73.81,1.98,17.48,4.16,5.56,0.262078678922007,
5,4,1988,14.16,7.69,78.25,1.71,15.23,4.17,6.14,0.3408477399625085,
6,4,1988,14.61,9.42,73.30,1.65,16.62,0.08,4.79,0.35988386780291326,
7,4,1988,15.53,8.29,71.90,1.57,15.63,0.19,2.56,0.33149120727089354,
8,4,1988,16.13,6.67,73.70,1.49,20.38,0.00,3.93,0.3598586413078241,
9,4,1988,17.42,7.25,73.08,1.42,22.59,0.00,3.80,0.3901655182499497,
10,4,1988,18.26,7.31,71.72,1.33,25.10,0.00,2.70,0.14436170989291797,
11,4,1988,16.65,10.33,89.66,0.46,6.43,1.75,5.20,0.23301665542401695,
12,4,1988,18.35,14.66,85.80,1.45,18.25,0.92,4.83,0.2348939817505502,
13,4,1988,19.39,12.97,85.56,1.33,18.22,0.45,3.18,0.3926740692958741,
14,4,1988,24.57,12.05,79.36,1.57,23.16,0.05,2.72,0.29808264533800877,
15,4,1988,20.89,11.34,81.92,0.80,15.98,0.09,2.79,0.37048038996741406,
16,4,1988,18.81,12.82,76.71,0.85,17.74,0.05,2.73,0.24323679277915655,
17,4,1988,19.95,14.79,85.94,0.46,12.92,0.20,4.86,0.08249495290676157,
18,4,1988,18.10,13.63,94.80,0.66,4.25,7.00,4.87,0.3258970367028202,
19,4,1988,18.17,10.77,78.04,2.22,21.85,0.23,3.63,0.5276675066347454,
20,4,1988,21.31,9.12,66.99,2.34,24.02,0.00,3.47,0.3968749845051185,
21,4,1988,19.16,9.77,73.56,1.69,24.82,0.98,3.63,0.39071112491689775,
22,4,1988,18.15,11.84,74.31,1.53,15.40,1.06,3.94,0.4753394397864159,
23,4,1988,18.53,11.41,68.82,1.34,19.17,0.00,4.25,0.4975149544010147,
24,4,1988,19.68,10.47,67.94,1.17,24.31,0.00,5.51,0.469635723860669,
25,4,1988,16.81,9.58,65.94,0.71,19.92,0.03,6.19,0.47955296910492073,
26,4,1988,18.77,10.32,68.01,0.74,26.58,0.02,7.52,0.5429265052705332,
27,4,1988,22.86,11.25,69.20,0.73,26.80,0.00,6.89,0.48637514067474874,
28,4,1988,19.99,12.13,70.11,0.57,26.81,0.00,5.56,0.4584470367881941,
29,4,1988,18.99,11.71,70.59,0.51,19.02,0.19,4.58,0.3955860177531625,
30,4,1988,17.50,13.33,74.40,0.49,15.56,0.70,4.88,0.4491817758129799,
1,5,1988,18.15,13.70,71.78,1.24,16.46,1.70,6.12,0.5177462507394011,
2,5,1988,17.83,13.50,66.98,1.61,14.94,2.25,6.15,0.303070954413434,
3,5,1988,18.12,11.33,79.81,1.32,16.03,9.14,4.64,0.09145727496628075,
4,5,1988,17.03,13.69,94.05,1.87,8.97,20.92,6.99,0.15301515625579332,
5,5,1988,18.41,13.68,90.46,3.18,17.93,24.15,4.14,0.2700438325556829,
6,5,1988,19.79,12.75,83.53,3.06,23.86,2.53,2.52,0.1476450682441326,
7,5,1988,17.11,12.65,90.16,1.30,9.25,1.63,2.84,0.21983078411192558,
8,5,1988,18.23,12.15,85.69,1.60,12.41,0.38,2.58,0.3364380029329661,
9,5,1988,20.43,13.32,80.17,2.86,20.79,0.05,5.02,0.44651972213511604,
10,5,1988,22.42,12.50,74.93,3.59,26.55,0.00,6.31,0.3635605302642255,
11,5,1988,19.19,12.40,77.20,3.32,24.98,2.38,8.24,0.38072252742589074,
12,5,1988,17.20,12.26,74.45,2.93,24.77,0.03,5.49,0.28906214847542877,
13,5,1988,15.35,10.21,78.33,1.78,14.33,0.10,3.19,0.39572313411486104,
14,5,1988,17.31,11.00,72.71,2.33,21.11,0.00,2.33,0.26098849601668705,
15,5,1988,19.22,10.54,82.94,2.33,23.62,1.98,3.84,0.20307258675438233,
16,5,1988,19.01,13.46,87.51,1.31,9.47,1.50,2.04,0.42131378799193664,
17,5,1988,20.42,12.36,74.61,2.80,22.48,0.00,4.32,0.41425290950747073,
18,5,1988,19.80,11.34,73.92,2.70,27.36,0.00,4.67,0.43770464233788786,
19,5,1988,21.11,9.54,72.65,2.51,29.01,0.00,4.33,0.5514541692842183,
20,5,1988,25.82,9.62,71.06,2.56,29.47,0.00,2.48,0.7493743215961448,
21,5,1988,25.72,14.42,63.88,2.27,28.18,0.00,2.00,0.3825566447970099,
22,5,1988,21.81,12.84,78.23,1.35,26.80,0.02,3.02,0.3311580013396833,
23,5,1988,20.59,13.94,80.86,0.99,17.73,0.11,2.89,0.4787218028191722,
24,5,1988,22.75,12.22,73.27,1.29,27.15,0.00,5.24,0.4569600749438276,
25,5,1988,20.01,12.23,72.00,1.00,23.29,0.00,4.40,0.5105484917576557,
26,5,1988,21.93,12.29,70.72,1.09,27.80,0.00,4.70,0.5823703629749459,
27,5,1988,22.37,11.78,66.75,0.98,29.97,0.00,5.29,0.37961676550088685,
28,5,1988,19.96,11.70,76.42,0.75,21.91,0.01,3.47,0.42289099055703083,
29,5,1988,20.50,13.30,75.12,0.77,17.07,0.20,3.20,0.5681357083250294,
30,5,1988,22.34,12.73,68.17,0.86,24.02,0.01,5.09,0.7029695196143135,
31,5,1988,23.67,12.33,62.07,0.87,30.39,0.00,7.62,0.7464664719594225,
1,6,1988,27.58,13.85,65.91,0.85,29.95,0.00,6.63,0.9940442248034771,
2,6,1988,32.94,14.72,63.12,0.91,28.29,0.03,5.61,1.0632307825852236,
3,6,1988,31.70,16.92,60.24,0.73,29.09,0.09,9.64,0.9316455519444709,
4,6,1988,28.09,16.40,60.17,0.69,29.11,0.00,9.12,0.7488815787922702,
5,6,1988,27.67,14.95,66.60,0.69,29.77,0.00,3.44,0.5367514590516196,
6,6,1988,25.00,15.13,73.87,0.76,24.23,0.51,2.39,0.5199692229629791,
7,6,1988,24.14,16.18,74.54,0.82,25.56,0.17,2.77,0.29285292121875806,
8,6,1988,20.38,15.04,83.40,0.98,22.05,1.32,3.70,0.24790657843593644,
9,6,1988,19.39,16.07,85.88,0.95,10.33,1.88,3.99,0.19764194492300735,
10,6,1988,19.63,15.14,88.56,1.78,16.46,4.13,4.24,0.28025071645926936,
11,6,1988,20.03,14.94,83.90,2.10,16.99,7.11,3.87,0.3048337889036863,
12,6,1988,20.37,14.74,82.59,2.29,16.85,0.75,3.60,0.5207574643618014,
13,6,1988,18.47,12.63,66.75,2.76,22.14,0.02,4.92,0.3657857025891931,
14,6,1988,18.33,12.35,76.38,2.03,21.75,1.44,4.15,0.28834313005255274,
15,6,1988,19.19,11.01,81.33,1.32,13.15,0.66,2.92,0.4597485130096488,
16,6,1988,19.55,11.31,70.79,1.81,21.45,0.03,3.97,0.38999601546123897,
17,6,1988,20.11,12.54,76.35,1.67,19.31,1.58,3.80,0.5708636240794933,
18,6,1988,24.72,12.41,70.36,1.91,29.27,0.00,4.76,0.9439008119561787,
19,6,1988,29.43,13.56,59.45,1.52,29.95,0.00,4.17,0.9923580136579977,
20,6,1988,29.92,15.32,59.37,0.86,28.96,0.02,3.74,0.830774222022779,
21,6,1988,29.78,16.74,66.69,0.62,29.07,0.04,5.07,1.0294362547006315,
22,6,1988,30.18,15.46,58.34,0.64,28.42,0.00,2.94,0.6980831247403279,
23,6,1988,27.70,17.50,70.42,1.60,25.48,2.38,1.39,1.078598526536807,
24,6,1988,30.24,18.11,58.51,1.51,28.72,0.01,3.58,1.3253884711725203,
25,6,1988,30.35,17.44,48.56,0.80,27.58,0.00,3.45,0.947876702439215,
26,6,1988,29.58,17.43,62.23,0.49,26.76,0.00,4.09,0.4402459057617656,
27,6,1988,23.78,16.73,78.46,0.37,29.78,0.00,4.59,0.38383659379031654,
28,6,1988,20.46,17.24,79.45,0.39,10.92,0.44,4.82,0.39695129114216954,
29,6,1988,21.83,15.88,78.93,0.70,17.33,0.42,2.48,0.4495412611857901,
30,6,1988,23.45,15.09,76.94,0.58,15.78,0.21,2.66,0.5851741456013873,
1,7,1988,24.68,15.99,71.73,0.64,29.57,0.00,5.54,0.47011344680070444,
2,7,1988,21.04,16.62,74.88,0.40,14.88,0.28,4.60,0.500015809783851,
3,7,1988,21.44,16.81,73.73,0.51,18.60,0.22,4.57,0.197123170146575,
4,7,1988,20.25,14.34,88.59,2.05,9.81,27.96,6.05,0.3786525874493254,
5,7,1988,19.35,13.69,77.09,2.87,20.41,0.55,4.14,0.4681497734737672,
6,7,1988,20.43,15.36,73.71,2.91,22.60,0.08,3.71,0.4738546957662262,
7,7,1988,21.22,12.80,72.47,2.45,20.58,0.00,2.99,0.535733447488026,
8,7,1988,24.44,12.83,72.14,2.98,29.96,0.00,5.32,0.6912326711100278,
9,7,1988,28.42,15.10,70.05,2.63,30.14,0.00,6.09,1.1569745671649452,
10,7,1988,34.27,15.39,59.53,2.37,29.57,0.00,5.31,1.420005792693221,
11,7,1988,34.64,18.80,53.58,1.60,29.25,0.00,7.80,1.3193003294268284,
12,7,1988,33.55,18.39,54.90,1.19,28.95,0.00,7.73,0.8768857554121727,
13,7,1988,29.47,17.09,64.70,0.89,29.95,0.00,7.83,0.9121859071342229,
14,7,1988,28.85,16.18,61.84,0.90,30.19,0.00,7.19,1.131856872147271,
15,7,1988,32.43,15.96,58.07,1.00,29.90,0.00,5.43,0.7843499061294692,
16,7,1988,30.38,16.50,69.06,0.82,29.32,0.00,3.66,0.5202928527748001,
17,7,1988,23.54,17.09,74.56,0.61,28.32,0.01,4.19,0.48067649245949595,
18,7,1988,22.77,17.96,76.42,0.59,18.26,0.19,4.09,0.6044638292557969,
19,7,1988,25.76,17.73,72.85,0.70,24.47,0.03,6.08,0.9228175525363034,
20,7,1988,30.66,16.87,64.19,0.79,29.32,0.00,7.11,0.8333590337565131,
21,7,1988,31.16,18.31,69.04,0.64,28.67,0.00,6.83,0.7546046828669264,
22,7,1988,30.74,18.43,71.63,0.58,28.85,0.00,6.86,0.6310731635548521,
23,7,1988,27.16,17.73,72.91,0.49,27.70,0.01,6.94,0.9398734109202018,
24,7,1988,26.05,16.15,56.75,0.53,29.61,0.00,8.02,1.1919859045493877,
25,7,1988,32.87,16.45,56.88,0.64,28.89,0.00,6.43,1.020969088798242,
26,7,1988,32.55,16.57,62.72,0.54,28.91,0.02,6.80,1.1443400206370065,
27,7,1988,32.49,17.35,58.68,0.55,28.67,0.00,6.56,1.2775929949735063,
28,7,1988,34.62,17.16,57.07,0.58,27.94,0.00,5.22,0.8243836463942251,
29,7,1988,29.04,17.05,66.30,0.40,28.70,0.00,8.24,0.7307692777550605,
30,7,1988,27.97,16.22,68.52,0.44,29.14,0.00,5.64,0.9046804947239502,
31,7,1988,31.78,15.94,65.69,0.50,23.78,0.03,3.78,1.8722113600394328,
1,8,1988,39.18,17.25,46.72,0.63,28.68,0.01,4.83,1.127075481856523,
2,8,1988,33.38,18.04,61.01,0.47,24.89,0.09,6.73,0.6525621551442811,
3,8,1988,24.97,16.88,69.37,0.33,27.67,0.00,6.37,0.7888842993418326,
4,8,1988,28.01,17.15,66.68,0.42,28.07,0.01,3.35,0.6987066701714273,
5,8,1988,29.34,16.61,71.49,0.42,28.00,0.00,3.19,0.5615724136444558,
6,8,1988,24.72,16.39,73.14,0.32,27.16,0.00,4.07,0.724583702418091,
7,8,1988,27.34,17.39,68.86,0.35,25.20,0.00,5.61,0.7489361765821483,
8,8,1988,28.09,16.43,68.00,0.36,28.44,0.01,6.74,0.6963865338056714,
9,8,1988,28.53,18.14,71.66,0.34,26.93,0.01,7.09,0.8334222389021242,
10,8,1988,25.25,17.03,61.36,0.33,27.85,0.00,6.43,0.676706511326298,
11,8,1988,26.80,17.62,70.54,0.31,26.64,0.00,7.15,0.7203547594927187,
12,8,1988,26.42,15.72,66.97,0.32,27.30,0.00,6.37,0.693156903137669,
13,8,1988,27.82,17.02,70.46,0.34,27.19,0.00,5.91,0.6849997060666038,
14,8,1988,27.86,15.56,70.00,0.33,26.99,0.00,5.22,0.651325036708686,
15,8,1988,28.05,17.01,72.45,0.31,26.18,0.01,5.62,0.735850663699235,
16,8,1988,27.29,16.54,67.77,0.30,26.55,0.00,5.89,0.8478109407305878,
17,8,1988,30.02,16.73,66.28,0.36,26.62,0.00,6.19,0.7017277834951763,
18,8,1988,29.14,17.81,71.83,0.30,26.15,0.00,7.14,0.7506482019527989,
19,8,1988,28.46,17.88,69.22,0.30,23.42,0.02,7.34,0.8530549133308671,
20,8,1988,26.11,16.92,61.45,0.28,26.11,0.00,9.00,0.8992323905199577,
21,8,1988,27.41,16.27,60.56,0.29,26.02,0.00,8.91,1.5408172292701054,
22,8,1988,35.72,15.99,49.34,0.44,26.23,0.00,5.99,0.9426384279451836,
23,8,1988,29.89,17.40,62.81,0.28,25.45,0.00,8.41,0.9229704272160264,
24,8,1988,29.36,16.32,62.16,0.30,25.73,0.00,6.99,1.0881422002036578,
25,8,1988,33.42,16.53,61.45,0.37,25.68,0.01,4.80,1.1920129012837024,
26,8,1988,33.69,16.27,58.00,0.39,25.49,0.00,1.80,0.6291422018317225,
27,8,1988,26.73,17.95,72.74,0.26,18.82,0.08,3.50,0.6930564278007885,
28,8,1988,26.64,18.10,69.98,0.27,23.13,0.00,6.59,0.8219191934171475,
29,8,1988,23.97,15.62,59.03,0.25,25.20,0.00,7.78,0.762909544753847,
30,8,1988,23.77,14.75,60.99,0.24,25.06,0.00,6.28,0.6831607410781004,
31,8,1988,24.56,15.41,66.45,0.22,23.54,0.00,5.42,0.258455834611099,
1,9,1988,22.72,16.88,86.97,0.27,9.15,0.59,4.96,0.5479718327407292,
2,9,1988,23.98,15.78,72.79,1.38,19.59,1.68,3.92,0.7453553046625223,
3,9,1988,28.48,14.10,67.18,0.94,23.91,0.00,4.51,1.0765573784267273,
4,9,1988,33.80,15.42,61.71,0.62,23.78,0.02,4.29,1.6900158599271409,
5,9,1988,38.59,17.02,50.70,0.46,23.45,0.01,3.16,1.3011229187924185,
6,9,1988,37.00,20.56,61.92,0.31,23.13,0.03,3.07,1.9535398345966521,
7,9,1988,39.84,19.95,47.73,0.53,22.41,0.11,2.32,2.714704527997863,
8,9,1988,42.26,21.46,34.73,0.46,23.13,0.00,3.55,2.272969454361428,
9,9,1988,36.15,23.51,34.98,0.36,22.08,0.00,4.03,1.7903578966109401,
10,9,1988,35.69,19.73,44.43,0.33,23.11,0.00,5.64,1.1464191425427128,
11,9,1988,33.16,18.03,60.03,0.26,22.59,0.00,5.52,1.0062901545412104,
12,9,1988,32.31,16.93,63.17,0.30,22.21,0.00,3.89,1.1337670922809606,
13,9,1988,29.56,16.72,54.18,0.23,22.63,0.00,8.37,1.41265871167333,
14,9,1988,27.40,16.65,38.49,0.25,22.89,0.00,7.20,1.2431365159963184,
15,9,1988,26.53,14.64,41.98,0.24,22.54,0.00,6.16,1.2559592654279637,
16,9,1988,26.71,14.37,41.44,0.25,22.37,0.00,5.53,1.3474962194125655,
17,9,1988,27.60,14.19,38.89,0.26,22.04,0.00,4.83,1.3228832299902846,
18,9,1988,29.08,15.02,43.91,0.26,21.47,0.00,4.52,0.8707003730918228,
19,9,1988,26.04,16.03,59.82,0.23,21.35,0.00,3.06,0.5959913676197854,
20,9,1988,27.38,14.93,73.14,0.19,20.23,0.00,3.69,0.49440015207285826,
21,9,1988,23.42,14.22,74.13,0.19,20.63,0.02,4.60,0.5600037393219957,
22,9,1988,21.76,14.73,69.40,0.18,17.46,0.02,6.10,0.7008654421931295,
23,9,1988,23.91,15.73,65.08,0.20,19.65,0.00,6.96,0.8333837770477392,
24,9,1988,28.85,14.73,64.19,0.27,20.01,0.00,4.53,0.822168953561996,
25,9,1988,29.58,14.36,65.35,0.26,18.88,0.00,2.15,1.5600097375985011,
26,9,1988,34.54,15.22,45.83,0.31,19.73,0.00,2.86,2.1073296699063606,
27,9,1988,33.89,18.32,28.72,0.31,19.46,0.00,2.95,1.7275066989087047,
28,9,1988,31.64,18.00,36.50,0.26,19.56,0.00,2.46,0.7670022441718034,
29,9,1988,26.44,15.05,64.38,0.15,13.53,0.03,5.51,1.0434742877991907,
30,9,1988,26.00,13.72,49.50,0.21,19.39,0.00,7.12,1.2244178265394368,
1,10,1988,26.37,14.18,42.02,0.23,19.33,0.00,6.24,1.2828023534892359,
2,10,1988,28.87,15.94,46.13,0.23,18.60,0.00,5.15,0.8810706762986182,
3,10,1988,26.19,17.22,60.54,0.23,17.11,0.04,2.80,0.8664329542330729,
4,10,1988,27.43,15.60,61.52,0.22,17.77,0.00,4.46,0.5542461227374591,
5,10,1988,23.19,14.07,70.68,0.15,18.21,0.00,6.15,0.6309210100989826,
6,10,1988,24.79,13.02,67.71,0.21,18.52,0.00,3.91,0.5216678043816543,
7,10,1988,25.07,14.19,74.17,0.18,17.87,0.01,4.94,0.5421359760979423,
8,10,1988,24.75,12.81,72.10,0.21,17.75,0.00,2.08,0.28863347343562107,
9,10,1988,19.38,13.92,82.65,0.28,4.64,0.64,1.96,0.13074189453600038,
10,10,1988,20.12,13.62,92.27,0.36,5.75,1.10,3.45,0.38634039202505677,
11,10,1988,19.32,12.80,76.10,1.72,11.81,4.81,5.74,0.4300114690753165,
12,10,1988,17.24,11.20,70.42,0.94,7.23,0.01,2.80,0.19520135341996747,
13,10,1988,18.95,11.19,87.31,1.09,6.91,11.05,6.52,0.19134957717403478,
14,10,1988,17.11,11.85,86.99,1.06,4.99,19.28,3.56,0.3968602218696078,
15,10,1988,21.26,11.53,76.33,2.31,15.35,1.00,3.67,0.14246987341172002,
16,10,1988,21.27,11.72,91.54,1.42,11.39,7.77,4.03,0.26392065561086087,
17,10,1988,24.34,12.84,86.23,1.69,14.16,0.68,2.49,0.13569426524547357,
18,10,1988,18.50,14.14,91.66,0.86,4.89,3.30,3.37,0.30408094177971856,
19,10,1988,19.36,12.77,81.20,1.80,11.14,2.62,2.52,0.3278850546736065,
20,10,1988,18.42,13.18,79.31,1.31,8.67,0.47,1.49,0.2555650260747011,
21,10,1988,21.07,11.69,84.71,1.59,13.92,0.08,1.62,0.20397734640063558,
22,10,1988,20.08,11.98,87.46,1.29,10.41,0.53,3.27,0.18989846534183208,
23,10,1988,20.74,14.54,89.23,1.26,10.17,0.34,2.91,0.3056899205296426,
24,10,1988,23.78,13.18,83.85,1.54,14.50,0.00,3.26,0.4622440983549678,
25,10,1988,24.66,14.40,76.89,1.63,12.70,0.00,4.57,0.3771978023155993,
26,10,1988,23.90,15.85,81.25,1.46,9.71,0.50,6.43,0.054655551420096815,
27,10,1988,18.38,16.64,96.84,0.50,1.20,23.11,5.35,0.6300241552165939,
28,10,1988,25.09,16.02,69.99,2.25,9.92,0.38,4.41,0.5467140029126716,
29,10,1988,23.99,15.19,72.51,1.63,6.06,2.02,4.09,0.12772554615006726,
30,10,1988,18.75,16.15,92.60,1.37,6.62,14.09,4.92,0.167553925672544,
31,10,1988,20.04,13.80,90.11,1.26,9.90,3.84,2.84,0.2217565850511949,
1,11,1988,21.31,12.57,87.09,1.47,12.92,0.61,2.84,0.07598909508317364,
2,11,1988,18.15,16.16,95.52,0.65,1.66,10.93,6.19,0.39674466035764455,
3,11,1988,22.08,16.03,79.18,1.45,7.30,0.47,3.91,0.10082978761540584,
4,11,1988,19.32,15.63,94.18,1.18,5.21,12.87,5.88,0.1779065782466953,
5,11,1988,20.72,15.99,90.25,1.07,2.20,12.70,5.89,0.08511234016082447,
6,11,1988,17.96,16.50,95.00,0.96,1.71,21.01,8.18,0.09921705335907705,
7,11,1988,19.13,16.72,94.40,1.48,5.40,14.50,8.09,0.09156797931643323,
8,11,1988,18.61,16.13,94.67,1.32,4.85,13.53,6.51,0.1339152697922097,
9,11,1988,19.04,16.21,92.32,0.91,5.38,3.02,2.88,0.07120400690488293,
10,11,1988,18.40,14.23,95.62,0.51,2.47,9.12,3.59,0.14137759666044758,
11,11,1988,19.88,13.99,91.65,1.06,8.56,1.35,3.48,0.1553698413374689,
12,11,1988,19.77,11.53,90.25,1.08,10.40,0.04,1.58,0.19199007276489266,
13,11,1988,20.73,11.06,88.22,1.07,11.20,0.09,2.20,0.20550283439153771,
14,11,1988,20.52,11.90,87.53,1.11,9.98,0.01,2.71,0.19150907643812953,
15,11,1988,19.96,10.78,87.86,1.21,11.63,0.03,2.11,0.10608817156992578,
16,11,1988,17.74,12.07,92.97,0.83,7.44,0.19,1.44,0.1684636895687257,
17,11,1988,19.25,10.87,89.08,0.96,9.45,0.09,2.53,0.19308308891385417,
18,11,1988,18.27,10.86,87.06,1.05,8.54,0.08,3.52,0.29702324482338116,
19,11,1988,17.18,9.20,78.54,1.26,11.72,0.02,3.44,0.16944500710303045,
20,11,1988,16.05,7.88,86.88,0.68,5.58,3.66,2.85,0.2037807471470563,
21,11,1988,17.40,11.72,86.23,0.81,6.32,3.19,2.26,0.5444939990234453,
22,11,1988,12.55,4.64,48.60,2.70,9.72,0.02,6.25,0.4768627338897401,
23,11,1988,11.93,3.07,52.26,2.06,6.94,0.09,6.91,0.4210314076362004,
24,11,1988,15.17,5.87,64.81,1.85,9.52,0.02,6.02,0.08882174672788112,
25,11,1988,12.25,10.92,92.80,0.80,0.13,22.37,7.38,0.14638783311671855,
